127.0.0.1 - - [04/Jan/2019:07:35:06 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 827 "http://project1.mml.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:08 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43305 "http://project1.mml.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:08 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.0.2 HTTP/1.0" 200 109068 "http://project1.mml.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:08 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.0.2 HTTP/1.0" 200 337340 "http://project1.mml.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:08 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0.2 HTTP/1.0" 200 157349 "http://project1.mml.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://project1.mml.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:12 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 40912 "http://project1.mml.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:12 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0.2 HTTP/1.0" 200 144185 "http://project1.mml.local/wp-admin/theme-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:13 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://project1.mml.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:14 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 25600 "http://project1.mml.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://project1.mml.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:28 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://project1.mml.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:30 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://project1.mml.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:51 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 330 "http://project1.mml.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:55 +0000] "GET /wp-admin/themes.php?action=activate&_wpnonce=7711fb77b2&stylesheet=bloggist HTTP/1.0" 302 0 "http://project1.mml.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:55 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 47406 "http://project1.mml.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:35:56 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://project1.mml.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:00 +0000] "GET / HTTP/1.0" 200 25926 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:01 +0000] "GET /wp-content/themes/bloggist/images/bg.png HTTP/1.0" 404 25335 "http://project1.mml.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://project1.mml.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:48 +0000] "GET /wp-admin/edit.php?post_type=page HTTP/1.0" 200 46730 "http://project1.mml.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:48 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,jquery-ui-widget,jquery-ui-position,jquery-ui-menu,wp-a11y,jquery-ui-autocomplete,ta&load%5B%5D=gs-suggest,inline-edit-post&ver=5.0.2 HTTP/1.0" 200 69145 "http://project1.mml.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:48 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://project1.mml.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:48 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://project1.mml.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:51 +0000] "GET /wp-admin/post-new.php?post_type=page HTTP/1.0" 200 211146 "http://project1.mml.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:51 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=5.0.2 HTTP/1.0" 200 213954 "http://project1.mml.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:51 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?ver=4800-20180716 HTTP/1.0" 200 355036 "http://project1.mml.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:51 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar&ver=5.0.2 HTTP/1.0" 200 23727 "http://project1.mml.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:52 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,buttons,media-views,editor-buttons,wp-components,wp-nux,wp-editor,wp-block-library,wp-block-library-theme,wp&load%5B%5D=-edit-blocks,wp-edit-post,wp-format-library,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-&load%5B%5D=menus,wp-pointer,widgets,site-icon,l10n,wp-auth-check&ver=5.0.2 HTTP/1.0" 200 669915 "http://project1.mml.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:54 +0000] "GET /wp-json/wp/v2/taxonomies?context=edit&_locale=user HTTP/1.0" 200 2804 "http://project1.mml.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:54 +0000] "POST /wp-cron.php?doing_wp_cron=1546587414.5370039939880371093750 HTTP/1.0" 200 0 "http://project1.mml.local/wp-cron.php?doing_wp_cron=1546587414.5370039939880371093750" "WordPress/5.0.2; http://project1.mml.local"
127.0.0.1 - - [04/Jan/2019:07:36:54 +0000] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.0" 200 568 "http://project1.mml.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:36:54 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://project1.mml.local/wp-admin/post-new.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:37:10 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:37:10 +0000] "POST /wp-json/wp/v2/pages/5/autosaves?_locale=user HTTP/1.0" 200 429 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:37:15 +0000] "GET /wp-json/wp/v2/taxonomies/post_tag?context=edit&_locale=user HTTP/1.0" 200 1362 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:37:24 +0000] "GET /wp-json/wp/v2/pages?per_page=100&exclude=5&parent_exclude=5&orderby=menu_order&order=asc&context=edit&_locale=user HTTP/1.0" 200 4501 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:37:29 +0000] "GET /wp-json/wp/v2/types/wp_block?_locale=user HTTP/1.0" 200 354 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:37:29 +0000] "GET /wp-json/wp/v2/blocks?per_page=100&_locale=user HTTP/1.0" 200 2 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:37:39 +0000] "POST /wp-json/wp/v2/pages/5/autosaves?_locale=user HTTP/1.0" 200 429 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:37:54 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 98 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
